   1506        9,00      11,00    1,73935    0,88027 
   1507       25,00      26,00    2,99843    1,03792 
   1508        1,00       3,00   -1,74364    1,33682 
   1509        2,70       3,00    1,97903    1,96631 
   1510       27,70      28,00    3,68789    1,84799 
   1511        5,00       6,00    2,29132    1,12736 
   1512        7,70       8,00    3,64869    1,87497 
   1513       24,00      37,00    0,47335    0,36590 
   1514       61,70      62,00    4,78854    1,83272 
   1515        7,70       8,00    1,21023    1,86386 
   1516       75,70      76,00    4,84383    1,83005 
   1517        5,00       6,00   -0,66637    1,10079 
   1518       17,70      18,00    1,78396    1,82239 
   1519       61,70      62,00    6,11270    1,83639 
   1520       11,70      12,00    4,87443    1,83443 
   1521        5,70       6,00    2,43001    1,87607 
   1522       33,00      34,00    4,48861    1,02367 
   1523       12,70      13,00    3,68428    1,91535 
   1524       31,70      32,00    6,12725    1,83893 
   1525       27,70      28,00    4,20575    1,83013 
   1526       29,70      30,00    4,34033    1,82478 
   1527       44,70      45,00    5,31348    1,83630 
   1528       16,70      17,00    3,60938    1,84594 
   1529        1,00       3,00   -0,88418    1,22864 
   1530       12,70      13,00    4,92033    1,84403 
   1531       25,70      26,00    4,11028    1,84027 
   1532       31,00      32,00    5,08859    1,02509 
   1533       10,00      11,00    4,33138    1,06740 
   1534       24,70      25,00    5,66644    1,83971 
   1535       12,00      13,00    2,26788    1,04795 
   1536        9,00      11,00    1,22945    0,91381 
   1537       30,70      31,00    5,07823    1,84342 
   1538        8,70       9,00    4,01657    1,86519 
   1539       43,70      44,00    5,24487    1,83604 
   1540       20,70      21,00    4,57687    1,84949 
   1541        2,70       3,00   -0,07640    1,93251 
   1542        4,00       5,00   -0,58725    1,14193 
   1543       54,70      55,00    4,97546    1,83827 
   1544       42,00      43,00    2,69230    1,08474 
   1545       15,70      16,00    3,83503    1,88804 
   1546        3,00       5,00   -0,11122    0,97704 
   1547       19,70      20,00    1,79580    1,84253 
   1548       92,70      93,00    5,61029    1,82031 
   1549       23,70      24,00    3,31421    1,84953 
   1550       19,70      20,00    2,18563    1,84295 
   1551       23,70      24,00    3,03734    1,84379 
   1552       46,70      47,00    3,70881    1,90212 
   1553        6,00       7,00   -0,99066    1,09561 
   1554      289,70     290,00    7,43585    1,80494 
   1555       21,00      23,00    1,84968    0,74862 
   1556        7,70       8,00    0,61903    1,86750 
   1557       46,00      49,00    3,77329    0,61434 
   1558       82,70      83,00    6,59968    1,82563 
   1559        9,70      10,00    2,79855    1,86188 
   1560       39,70      40,00    5,06245    1,83872 
   1561       66,70      67,00    5,59492    1,82746 
   1562       75,70      76,00    6,31274    1,83106 
   1563        9,70      10,00    2,21689    1,88133 
   1564       17,70      18,00    5,75161    1,83084 
   1565       11,00      12,00    0,65032    1,10138 
   1566        1,00       2,00   -2,50843    1,44772 
   1567       19,70      20,00    1,93607    1,84322 
   1568       27,70      28,00    2,97984    1,81975 
   1569       90,00      91,00    4,47831    1,00977 
   1570      169,70     170,00    7,26946    1,82577 
   1571       49,00      50,00    4,13317    1,03114 
   1572        1,00       2,00   -2,84003    1,42705 
   1573       10,00      11,00    2,08711    1,06338 
   1574       42,70      43,00    4,70611    1,87235 
   1575       10,70      11,00    2,83668    1,85979 
   1576       58,70      59,00    5,09982    1,83099 
   1577       19,70      20,00    4,31237    1,83842 
   1578       11,70      12,00    1,35135    1,84808 
   1579       23,70      24,00    4,92358    1,83433 
   1580       27,70      28,00    6,30741    1,83812 
   1581       24,70      25,00    4,38973    1,84880 
   1582       47,70      48,00    6,16211    1,84002 
   1583        2,70       3,00   -0,78826    1,95474 
   1584       30,70      31,00    6,20594    1,83580 
   1585      102,70     103,00    6,75000    1,81221 
   1586       49,70      50,00    5,85369    1,84111 
   1587       24,70      25,00    3,31091    1,87684 
   1588       87,70      88,00    5,42822    1,81561 
   1589       11,70      12,00    5,68068    1,86833 
   1590       22,70      23,00    2,76968    1,82714 
   1591       13,70      14,00    2,79465    1,88950 
   1592        9,00      12,00    0,48904    0,71801 
   1593       25,70      26,00    3,92728    1,83454 
   1594       11,70      12,00    1,48130    1,84452 
   1595       14,70      15,00    3,09506    1,83567 
   1596       17,70      18,00    2,66723    1,84692 
   1597       13,70      14,00    1,73846    1,82968 
   1598        4,70       5,00    0,54215    1,88649 
   1599        6,70       7,00    0,91877    1,84354 
   1600        2,00       3,00   -1,50806    1,24493 
   1601        4,00       5,00   -1,24145    1,15934 
   1602        1,70       2,00   -1,27357    1,97189 
   1603        2,70       3,00   -1,04775    1,92472 
   1604        3,00       5,00   -2,20092    0,96726 
   1605        9,00      11,00   -0,77233    0,79514 
   1606        1,70       2,00   -1,08036    1,98658 
   1607        3,00       4,00   -1,69190    1,17858 
   1608        2,00       3,00   -2,27381    1,28699 
   1609        4,00       5,00   -1,04267    1,19622 
   1610       15,70      16,00    3,91327    1,84676 
   1611        8,70       9,00    2,53713    1,87027 
   1612        7,70       8,00    2,10745    1,86218 
   1613        7,70       8,00    1,51824    1,86271 
   1614       16,70      17,00    4,00571    1,85292 
   1615       10,70      11,00    3,61067    1,84388 
   1616       19,70      20,00    3,70051    1,85422 
   1617        9,70      10,00    3,32759    1,85529 
   1618       14,70      15,00    3,05247    1,83836 
   1619        8,00       9,00    1,44049    1,31550 
   1620       29,70      30,00    5,59303    1,85175 
   1621       12,70      13,00    1,94274    1,86381 
   1622        5,00       6,00    1,83184    1,15140 
   1623        1,00       2,00   -0,39066    1,50615 
   1624       15,00      16,00    2,01646    1,11176 
   1625       10,70      11,00    3,32398    1,84916 
   1626       17,70      18,00    3,73064    1,84312 
   1627       31,70      32,00    5,47731    1,83053 
   1628       12,70      13,00    2,39913    1,84962 
   1629       20,70      21,00    1,92812    1,84108 
   1630       31,70      32,00    5,49197    1,85077 
   1631       93,70      94,00    5,67174    1,81021 
   1632       13,70      14,00    2,31934    1,85106 
   1633       45,00      47,00    4,29508    0,74611 
   1634       19,70      20,00    4,92114    1,84467 
   1635       14,70      15,00    3,84256    1,84759 
   1636       26,70      27,00    3,66703    1,84119 
   1637       19,70      20,00    3,73478    1,84184 
   1638       51,70      52,00    4,39651    1,83451 
   1639       32,70      33,00    3,52020    1,84827 
   1640      115,70     116,00    6,91518    1,83363 
   1641       27,70      28,00    3,58320    1,84375 
   1642       13,70      14,00    1,62019    1,84048 
   1643        6,70       7,00    2,01808    1,84225 
   1644       15,70      16,00    1,71210    1,82679 
   1645        6,70       7,00    2,23628    1,88157 
   1646       17,70      18,00    3,30728    1,84970 
   1647        6,00       8,00   -1,26634    0,85524 
   1648       13,70      14,00    1,52572    1,83864 
   1649       43,70      44,00    3,41280    1,83433 
   1650       43,70      44,00    4,95685    1,81694 
   1651       25,70      26,00    2,62580    1,82811 
   1652       12,70      13,00    1,57342    1,84164 
   1653       65,70      66,00    5,18259    1,82656 
   1654       25,70      26,00    3,94007    1,84962 
   1655       13,70      14,00    3,43793    1,82729 
   1656       26,70      27,00    4,61325    1,83824 
   1657        2,00       4,00   -2,19999    1,01474 
   1658        8,00       9,00   -0,14406    1,06232 
   1659       11,70      12,00    2,42828    1,86602 
   1660       11,70      12,00    3,53008    1,83631 
   1661       13,70      14,00    1,49430    1,83770 
   1662        5,00      12,00    2,06795    0,64217 
   1663       11,00      15,00    3,25462    0,70075 
   1664        1,00       3,00    1,32531    1,22356 
   1665        4,00       6,00   -2,07507    0,87959 
   1666      164,70     165,00    5,73477    1,82956 
   1667        9,70      10,00    1,17505    1,85491 
   1668       98,70      99,00    5,36482    1,82542 
   1669       51,70      52,00    3,92503    1,82270 
   1670       26,70      27,00    3,78537    1,88095 
   1671       88,70      89,00    5,18361    1,82795 
   1672       80,70      81,00    5,46314    1,82051 
   1673       13,70      14,00    3,65059    1,87291 
   1674       32,70      33,00    3,00645    1,83677 
   1675       13,70      14,00    5,68142    1,84011 
   1676       34,70      35,00    4,78779    1,81098 
   1677       16,70      17,00    3,59711    1,85088 
   1678       12,70      13,00    3,17251    1,84359 
   1679       22,00      23,00    8,02166    1,05216 
   1680        2,70       3,00   -0,62769    1,91856 
   1681       11,70      12,00    1,34765    1,84654 
   1682        9,70      10,00    1,17505    1,85491 
   1683        2,70       3,00    4,54968    1,97005 
   1684       49,00      50,00    4,24569    1,00382 
   1685       49,70      50,00    5,13107    1,83445 
   1686       33,70      34,00    4,24019    1,83010 
   1687       59,00      60,00    3,85571    1,01482 
   1688       41,70      42,00    5,19903    1,83581 
   1689       44,70      45,00    4,80126    1,83678 
   1690       45,70      46,00    5,11741    1,83410 
   1691       29,00      31,00    2,41264    0,75478 
   1692       37,00      38,00    3,68747    1,01081 
   1693       11,70      12,00    3,48857    1,93813 
   1694       32,70      33,00    4,51832    1,82558 
   1695       34,00      38,00    1,83911    0,54275 
   1696       39,00      41,00    3,15885    0,73717 
   1697       52,70      53,00    4,98620    1,83334 
   1698       53,70      54,00    5,49389    1,83104 
   1699       22,00      26,00    1,68519    0,55607 
   1700       42,00      43,00    3,66851    1,01597 
   1701       16,70      17,00    3,10287    1,83575 
   1702       53,70      54,00    5,50020    1,83274 
   1703       86,70      87,00    5,99659    1,81324 
   1704       40,00      41,00    3,64986    1,00814 
   1705       26,70      27,00    4,04986    1,84110 
   1706       62,70      63,00    5,55153    1,83018 
   1707       25,70      26,00    3,37112    1,84793 
   1708       28,00      30,00    2,25022    0,74250 
   1709       63,70      64,00    4,93007    1,83908 
   1710       87,70      88,00    5,02943    1,83435 
   1711       23,70      24,00    4,27353    1,83980 
   1712       23,70      24,00    4,56462    1,83353 
   1713       89,70      90,00    5,38370    1,82442 
   1714       28,00      31,00    2,42014    0,62811 
   1715       34,70      35,00    4,47296    1,82289 
   1716       22,70      23,00    3,98393    1,88356 
   1717       27,00      34,00    0,55807    0,46400 
   1718       21,70      22,00    4,18213    1,84489 
   1719       29,70      30,00    4,69495    1,83080 
   1720       31,70      32,00    4,41785    1,82846 
   1721       44,70      45,00    4,59724    1,81632 
   1722       42,70      43,00    4,88093    1,81481 
   1723       36,70      37,00    4,66949    1,81537 
   1724       31,70      32,00    4,51308    1,82781 
   1725       47,70      48,00    4,41382    1,82019 
   1726       32,70      33,00    4,86881    1,82755 
   1727       24,70      25,00    4,54143    1,85062 
